date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand
2024-01-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,19776,16761,1738,0,0,159,159,1,211
2024-01-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,18418,7323,820,0,0,146,146,1,189
2024-01-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,17017,14349,1546,0,0,120,120,1,222
2024-01-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,25691,7925,659,0,0,115,115,1,189
2024-01-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,24071,14321,1994,0,0,227,218,0,218
2024-01-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,24777,9178,853,0,1,300,156,0,156
2024-01-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,18664,12614,1619,0,1,187,187,1,201
2024-01-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,23328,11134,1439,0,0,262,202,0,202
2024-01-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,25875,4567,640,0,0,169,117,0,117
2024-01-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,25532,8981,717,0,0,284,220,0,220
2024-01-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,25995,8433,1022,0,0,107,107,1,166
2024-01-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,24002,9650,1816,0,0,108,108,1,136
2024-01-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,24820,5600,726,0,1,269,142,0,142
2024-01-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,25478,15231,1623,0,1,432,247,0,247
2024-01-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,26283,5201,661,0,0,82,82,1,153
2024-01-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,23369,10996,1439,0,0,121,121,1,202
2024-01-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,24385,5048,548,0,0,110,110,1,116
2024-01-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,20658,11149,1625,0,0,252,181,0,181
2024-01-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,18979,9724,1705,0,0,260,180,0,180
2024-01-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,20843,8664,618,0,1,268,176,0,176
2024-01-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,19717,12083,1944,0,1,241,179,0,179
2024-01-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,19733,5648,511,0,0,311,169,0,169
2024-01-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,21361,11871,1275,0,0,157,157,1,226
2024-01-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25326,8979,988,0,0,303,173,0,173
2024-01-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,17575,10991,1107,0,0,239,194,0,194
2024-01-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,26694,51770,7690,1,0,729,672,0,672
2024-01-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25607,7648,955,0,1,162,136,0,136
2024-01-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,18032,9836,1063,0,1,267,188,0,188
2024-01-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,24728,7183,860,0,0,230,140,0,140
2024-01-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,19753,13433,1645,0,0,332,247,0,247
2024-01-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,18732,4373,502,0,0,74,74,1,135
2024-02-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,24868,7840,830,0,0,248,160,0,160
2024-02-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,19728,11335,1613,0,0,224,172,0,172
2024-02-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,23092,6760,810,0,1,89,89,1,164
2024-02-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,20418,9165,994,0,1,118,118,1,160
2024-02-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,22973,4390,592,0,0,300,162,0,162
2024-02-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,25153,6690,669,0,0,148,148,1,188
2024-02-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,21454,15390,1974,0,0,363,233,0,233
2024-02-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.5,19191,11735,1100,0,0,434,224,0,224
2024-02-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,24798,14551,1882,0,0,190,190,1,218
2024-02-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25370,10585,1927,0,1,140,140,1,165
2024-02-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,18943,11167,1716,0,1,147,147,1,160
2024-02-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,17695,7931,598,0,0,194,172,0,172
2024-02-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,23337,6929,1051,0,0,214,145,0,145
2024-02-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,23741,11058,1891,0,0,146,146,1,202
2024-02-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,17320,7339,920,0,0,260,145,0,145
2024-02-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,20130,8747,789,0,0,276,193,0,193
2024-02-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,17640,10871,1362,0,1,285,197,0,197
2024-02-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,26930,8472,1179,0,1,170,170,1,173
2024-02-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,22880,7047,841,0,0,242,148,0,148
2024-02-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,25572,9886,1201,0,0,297,184,0,184
2024-02-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,24294,7615,1003,0,0,139,139,1,163
2024-02-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,21623,5711,661,0,0,287,159,0,159
2024-02-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,19922,8171,935,0,0,284,188,0,188
2024-02-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,24456,7231,603,0,1,202,161,0,161
2024-02-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,17266,11301,1008,0,1,344,200,0,200
2024-02-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,26396,4767,674,0,0,140,140,1,153
2024-02-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,20281,11392,1363,0,0,359,180,0,180
2024-02-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,23986,12015,1838,0,0,270,206,0,206
2024-02-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23546,13770,1859,0,0,194,194,1,200
2024-03-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,20218,9446,1382,0,0,87,87,1,162
2024-03-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,25081,12404,1514,0,1,204,185,0,185
2024-03-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,17274,14608,1924,0,1,155,155,1,198
2024-03-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,18027,9065,1582,0,0,300,208,0,208
2024-03-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,24991,8712,951,0,0,254,146,0,146
2024-03-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,23508,16789,1926,0,0,459,244,0,244
2024-03-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,26762,5037,717,0,0,101,101,1,171
2024-03-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,26693,11877,1180,0,0,260,169,0,169
2024-03-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,23406,14156,1868,0,1,223,201,0,201
2024-03-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,25515,9969,1962,0,1,183,183,1,201
2024-03-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20024,12512,1417,0,0,355,181,0,181
2024-03-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,21375,10576,1582,0,0,419,210,0,210
2024-03-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,18456,9367,1367,0,0,160,160,1,186
2024-03-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,17272,15095,1943,0,0,304,259,0,259
2024-03-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,19013,5533,553,0,0,151,135,0,135
2024-03-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,20876,10410,878,0,1,328,234,0,234
2024-03-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,25547,12227,1634,0,1,158,158,1,192
2024-03-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,19556,12966,1443,0,0,261,202,0,202
2024-03-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,26734,13212,1861,0,0,263,201,0,201
2024-03-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,19213,11438,1369,0,0,216,216,1,220
2024-03-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,20137,7854,1048,0,0,274,177,0,177
2024-03-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,21688,6845,622,0,0,201,190,0,190
2024-03-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,25268,4902,562,0,1,267,165,0,165
2024-03-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25566,12427,1374,0,1,90,90,1,177
2024-03-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24797,8691,1561,0,0,214,165,0,165
2024-03-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,17491,9228,954,0,0,162,162,1,189
2024-03-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,19585,7278,811,0,0,96,96,1,152
2024-03-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,21187,7064,652,0,0,184,158,0,158
2024-03-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,24289,13678,1736,0,0,198,180,0,180
2024-03-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,17356,8314,964,0,1,330,185,0,185
2024-03-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,18922,11736,1568,0,1,174,174,1,181
2024-04-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,22037,7063,1257,0,0,216,191,0,191
2024-04-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,27213,13484,1757,0,0,258,185,0,185
2024-04-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,17436,4285,617,0,0,197,123,0,123
2024-04-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,17313,7447,694,0,0,313,161,0,161
2024-04-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,22918,8208,640,0,0,136,136,1,153
2024-04-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,23465,7340,570,0,1,128,128,1,161
2024-04-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,26322,4333,692,0,1,201,143,0,143
2024-04-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,26674,5341,524,0,0,196,154,0,154
2024-04-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,27133,6236,835,0,0,293,177,0,177
2024-04-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,21333,6198,928,0,0,254,149,0,149
2024-04-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24131,5716,934,0,0,114,114,1,158
2024-04-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,22115,6582,581,0,0,152,148,0,148
2024-04-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,27301,6547,822,0,1,257,151,0,151
2024-04-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,23348,11677,1342,0,1,192,192,1,194
2024-04-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,26627,13094,1779,0,0,297,182,0,182
2024-04-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,17604,9659,813,0,0,144,144,1,167
2024-04-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,21152,16068,1878,0,0,210,210,1,238
2024-04-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,20337,16988,1965,0,0,396,241,0,241
2024-04-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,23246,16396,1993,0,0,180,180,1,255
2024-04-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23319,12497,1563,0,1,185,185,0,185
2024-04-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,20658,11426,1859,0,1,382,209,0,209
2024-04-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,17768,4647,561,0,0,260,132,0,132
2024-04-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,23501,8223,655,0,0,378,203,0,203
2024-04-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,18625,8710,887,0,0,141,141,1,145
2024-04-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,23883,4520,703,0,0,198,159,0,159
2024-04-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,19508,10579,865,0,0,348,188,0,188
2024-04-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.5,23443,13325,1781,0,1,533,268,0,268
2024-04-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,20379,10204,998,0,1,335,168,0,168
2024-04-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,17585,13308,1938,0,0,280,196,0,196
2024-04-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,26131,13274,1731,0,0,254,235,0,235
2024-05-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,23090,9988,882,0,0,95,95,1,153
2024-05-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,18085,12283,1493,0,0,299,219,0,219
2024-05-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,20267,13556,1636,0,0,285,195,0,195
2024-05-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24476,8510,970,0,1,218,173,0,173
2024-05-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,20354,8231,1500,0,1,82,82,1,159
2024-05-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,27396,11204,1442,0,0,229,177,0,177
2024-05-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,26026,11427,1582,0,0,264,199,0,199
2024-05-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,22678,4088,512,0,0,240,129,0,129
2024-05-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,27272,11185,1375,0,0,296,176,0,176
2024-05-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,26608,9670,1329,0,0,136,136,1,185
2024-05-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,24862,6001,587,0,1,210,185,0,185
2024-05-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,26561,9144,865,0,1,212,188,0,188
2024-05-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,24443,10704,1873,0,0,191,168,0,168
2024-05-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,21640,16816,1881,0,0,160,160,1,219
2024-05-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,25472,8863,1083,0,0,275,169,0,169
2024-05-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,26780,9600,1149,0,0,241,156,0,156
2024-05-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,19658,13132,1609,0,0,382,210,0,210
2024-05-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,19526,15200,1825,0,1,299,217,0,217
2024-05-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,23901,10380,1878,0,1,334,177,0,177
2024-05-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,23849,7314,683,0,0,182,182,1,189
2024-05-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,25610,11834,1922,0,0,136,136,1,211
2024-05-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,24659,11935,1605,0,0,143,143,1,213
2024-05-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,17766,5317,547,0,0,298,151,0,151
2024-05-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,26585,12301,1752,0,0,286,198,0,198
2024-05-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,23689,10855,1595,0,1,211,184,0,184
2024-05-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25134,10905,1760,0,1,233,168,0,168
2024-05-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,19854,5972,571,0,0,211,162,0,162
2024-05-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,26583,10189,848,0,0,221,191,0,191
2024-05-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,21128,5748,882,0,0,248,144,0,144
2024-05-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,20554,8545,980,0,0,366,189,0,189
2024-05-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,23430,5482,608,0,0,73,73,1,122
2024-06-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,23177,14298,1795,0,1,313,208,0,208
2024-06-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24341,7295,997,0,1,184,183,0,183
2024-06-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,24366,8082,642,0,0,180,146,0,146
2024-06-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,24669,9703,916,0,0,311,171,0,171
2024-06-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,21476,7966,639,0,0,161,161,1,181
2024-06-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,20913,9238,1565,0,0,333,227,0,227
2024-06-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,27398,6144,889,0,0,280,178,0,178
2024-06-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,21942,11352,1894,0,1,191,176,0,176
2024-06-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,26089,11279,1529,0,1,142,142,1,210
2024-06-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,23950,11437,1822,0,0,200,200,1,236
2024-06-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25674,7403,1295,0,0,126,126,1,158
2024-06-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,22207,10459,869,0,0,283,201,0,201
2024-06-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,24442,10513,1248,0,0,154,154,1,176
2024-06-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,18746,15157,1805,0,0,112,112,1,216
2024-06-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,17925,12582,1686,0,1,140,140,1,194
2024-06-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,20058,8732,933,0,1,191,160,0,160
2024-06-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,22430,12898,1901,0,0,203,176,0,176
2024-06-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,20011,15336,1666,0,0,375,198,0,198
2024-06-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,20347,9239,1374,0,0,187,187,1,195
2024-06-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,20453,11172,1371,0,0,298,239,0,239
2024-06-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,22353,7288,691,0,0,244,128,0,128
2024-06-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,18950,7941,1369,0,1,184,163,0,163
2024-06-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,19706,5241,607,0,1,189,134,0,134
2024-06-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,24736,11940,1961,0,0,343,194,0,194
2024-06-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,18601,11768,1962,0,0,193,167,0,167
2024-06-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,24547,14843,1949,0,0,378,212,0,212
2024-06-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,26563,5180,665,0,0,236,129,0,129
2024-06-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,27174,8561,571,0,0,339,190,0,190
2024-06-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,25709,8141,906,0,1,123,123,1,154
2024-06-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,26631,9580,1070,0,1,103,103,1,183
2024-07-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25301,7072,518,0,0,231,139,0,139
2024-07-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,19375,6932,621,0,0,137,134,0,134
