date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand
2024-02-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,9043,12512,1417,0,1,164,138,0,138
2024-02-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,8502,7766,912,0,1,223,141,0,141
2024-02-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,10957,13552,1446,0,0,236,158,0,158
2024-02-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,10599,15040,1591,0,0,247,169,0,169
2024-02-07,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.1,8299,10254,1117,0,0,244,164,0,164
2024-02-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,9885,10410,878,0,0,223,155,0,155
2024-02-09,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.2,10229,6365,711,0,0,239,120,0,120
2024-02-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,11254,6508,1301,0,1,112,103,0,103
2024-02-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.2,7847,11494,1827,0,1,262,153,0,153
2024-02-12,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.1,7090,7942,1332,0,0,78,78,1,142
2024-02-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.1,14010,7659,794,0,0,194,145,0,145
2024-02-14,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.1,11965,12725,1858,0,0,144,144,1,165
2024-02-15,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,14556,12427,1374,0,0,74,74,1,145
2024-02-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,11336,9758,1424,0,0,158,134,0,134
2024-02-17,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.3,7038,8316,1463,0,1,93,93,1,142
2024-02-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,10166,7064,652,0,1,88,88,1,114
2024-02-19,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.0,9096,11165,1347,0,0,232,129,0,129
2024-02-20,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.4,14388,8627,913,0,0,271,142,0,142
2024-02-21,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.1,13063,11827,1895,0,0,165,162,0,162
2024-02-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,11008,7063,1257,0,0,185,121,0,121
2024-02-23,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.4,10983,10401,1519,0,0,293,176,0,176
2024-02-24,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.3,12040,9134,862,0,1,95,95,1,127
2024-02-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,12578,8722,1501,0,1,197,138,0,138
2024-02-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.5,11815,7209,744,0,0,87,87,1,99
2024-02-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,11392,11966,1837,0,0,246,152,0,152
2024-02-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,9969,7788,915,0,0,92,92,1,136
2024-02-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,13532,10121,1004,0,0,218,125,0,125
2024-03-01,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.1,11269,4237,638,0,0,113,113,1,115
2024-03-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,9997,9415,1033,0,1,299,161,0,161
2024-03-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,12757,8888,1056,0,1,256,130,0,130
2024-03-04,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.0,6286,6713,705,0,0,114,111,0,111
2024-03-05,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.0,12526,11097,1937,0,0,120,120,1,144
2024-03-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,12750,8004,1218,0,0,161,122,0,122
2024-03-07,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.3,10085,16068,1878,0,0,131,131,1,177
2024-03-08,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.3,9238,8231,719,0,0,190,120,0,120
2024-03-09,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.4,12175,16396,1993,0,1,260,183,0,183
2024-03-10,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.0,6917,11515,1582,0,1,281,156,0,156
2024-03-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,10106,5828,1013,0,0,139,100,0,100
2024-03-12,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.1,10642,9024,694,0,0,302,158,0,158
2024-03-13,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.0,7233,11455,1367,0,0,247,134,0,134
2024-03-14,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,15869,8894,839,0,0,88,88,1,135
2024-03-15,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.0,16049,7152,1327,0,0,235,121,0,121
2024-03-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,14412,7896,954,0,1,253,144,0,144
2024-03-17,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.9,16190,7540,798,0,1,113,106,0,106
2024-03-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,12722,7630,1280,0,0,102,102,1,111
2024-03-19,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.8,7248,8177,613,0,0,215,112,0,112
2024-03-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.5,11136,13077,1648,0,0,94,94,1,152
2024-03-21,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,14167,14171,1799,0,0,229,157,0,157
2024-03-22,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.0,14214,12578,1714,0,0,332,175,0,175
2024-03-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,15570,8182,787,0,1,208,109,0,109
2024-03-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.4,15475,15913,1866,0,1,348,179,0,179
2024-03-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,16288,11204,1442,0,0,210,139,0,139
2024-03-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,14916,11427,1582,0,0,241,153,0,153
2024-03-27,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.5,10461,10413,1472,0,0,136,136,1,142
2024-03-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,12411,12270,1673,0,0,195,136,0,136
2024-03-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,12225,7557,1018,0,0,252,138,0,138
2024-03-30,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.0,11992,14417,1596,0,1,313,182,0,182
2024-03-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,10170,9144,865,0,1,116,116,1,129
2024-04-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,15484,8089,993,0,0,85,85,1,133
2024-04-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.9,12999,15828,1607,0,0,117,117,1,157
2024-04-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,14675,5245,691,0,0,57,57,1,90
2024-04-04,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,11834,9350,665,0,0,177,116,0,116
2024-04-05,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.3,9753,5897,595,0,0,216,130,0,130
2024-04-06,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,3.9,11845,12664,1668,0,1,303,162,0,162
2024-04-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.8,12713,8877,725,0,1,275,145,0,145
2024-04-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,13363,10803,1178,0,0,205,138,0,138
2024-04-09,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,7236,8333,700,0,0,110,110,1,127
2024-04-10,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,6581,8212,844,0,0,204,129,0,129
2024-04-11,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,3.9,11472,9665,1516,0,0,112,112,1,148
2024-04-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,9663,13819,1945,0,0,310,178,0,178
2024-04-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,3.9,9189,9988,1219,0,1,129,129,1,137
2024-04-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,10889,7830,1198,0,1,106,106,1,153
2024-04-15,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,3.9,9826,9456,1650,0,0,208,165,0,165
2024-04-16,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,14525,5311,775,0,0,223,120,0,120
2024-04-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,9545,13624,1851,0,0,137,137,1,159
2024-04-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.2,16131,8457,655,0,0,191,147,0,147
2024-04-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.2,9779,10820,1370,0,0,95,95,1,166
2024-04-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,3.9,13417,7858,1435,0,1,161,109,0,109
2024-04-21,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.8,10940,7865,807,0,1,63,63,1,98
2024-04-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,11479,11055,1403,0,0,87,87,1,152
2024-04-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,15508,7550,638,0,0,142,116,0,116
2024-04-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,15127,8598,1321,0,0,177,127,0,127
2024-04-25,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.0,16105,8411,1586,0,0,207,122,0,122
2024-04-26,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.5,13981,15274,1767,0,0,263,175,0,175
2024-04-27,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.1,14183,12445,1811,0,1,169,133,0,133
2024-04-28,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,3.9,9312,9508,1108,0,1,180,135,0,135
2024-04-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,6635,11758,1810,0,0,137,137,1,142
2024-04-30,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.8,7551,15157,1805,0,0,85,85,1,153
2024-05-01,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.4,9812,8303,963,0,0,105,105,1,161
2024-05-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.0,13760,6284,586,0,0,187,118,0,118
2024-05-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,12016,8406,1127,0,0,211,138,0,138
2024-05-04,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,15984,8843,1548,0,1,181,121,0,121
2024-05-05,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.8,14001,8477,1826,0,1,103,103,1,129
2024-05-06,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.5,10256,5962,1002,0,0,67,67,1,126
2024-05-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.1,11014,14397,1760,0,0,275,166,0,166
2024-05-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,12730,12653,1343,0,0,198,153,0,153
2024-05-09,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.1,8986,10700,1114,0,0,93,93,1,126
2024-05-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,14954,10755,1051,0,0,128,128,1,129
2024-05-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,10988,13683,1858,0,1,270,162,0,162
2024-05-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,15339,5180,665,0,1,53,53,1,97
2024-05-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.1,10074,6397,768,0,0,200,101,0,101
2024-05-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,7482,6456,889,0,0,207,124,0,124
2024-05-15,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,14066,7072,518,0,0,205,119,0,119
2024-05-16,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.1,8398,14176,1840,0,0,189,166,0,166
2024-05-17,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.0,15849,5798,897,0,0,176,91,0,91
2024-05-18,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.2,11822,8894,1810,0,1,82,82,1,118
2024-05-19,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.0,7473,10778,1082,0,1,88,88,1,118
2024-05-20,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.8,6937,10163,1071,0,0,230,116,0,116
2024-05-21,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.5,9059,9714,1119,0,0,67,67,1,107
2024-05-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,15948,12569,1529,0,0,266,153,0,153
2024-05-23,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.3,13787,13399,1911,0,0,296,167,0,167
2024-05-24,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.1,9333,10903,1278,0,0,91,91,1,178
2024-05-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,6754,4847,612,0,1,125,114,0,114
2024-05-26,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.1,9504,11519,1760,0,1,93,93,1,139
2024-05-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.9,13318,10380,1548,0,0,275,146,0,146
2024-05-28,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.5,10331,12844,1971,0,0,205,171,0,171
2024-05-29,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,15517,4463,740,0,0,69,69,1,128
2024-05-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,12992,6950,797,0,0,195,128,0,128
2024-05-31,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,11234,6734,571,0,0,171,97,0,97
2024-06-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,7015,5699,875,0,1,123,111,0,111
2024-06-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,15671,6585,899,0,1,89,89,1,106
2024-06-03,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.1,12112,6550,960,0,0,76,76,1,101
2024-06-04,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,11486,10034,1687,0,0,168,138,0,138
2024-06-05,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.4,15584,5315,720,0,0,161,103,0,103
2024-06-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,12948,14068,1858,0,0,74,74,1,141
2024-06-07,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.2,6846,14006,1488,0,0,123,123,1,165
2024-06-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,7742,7694,989,0,1,217,118,0,118
2024-06-09,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.3,10857,12137,1661,0,1,367,191,0,191
2024-06-10,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.0,11580,10355,1386,0,0,201,145,0,145
2024-06-11,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,3.9,13134,12186,1819,0,0,272,156,0,156
2024-06-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,8813,12121,1461,0,0,229,129,0,129
2024-06-13,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.0,15222,5589,797,0,0,173,138,0,138
2024-06-14,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,7850,7889,684,0,0,70,70,1,119
2024-06-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,10402,8588,1287,0,1,122,117,0,117
2024-06-16,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,8005,11720,1068,0,1,158,150,0,150
2024-06-17,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.1,9268,11519,1345,0,0,214,146,0,146
2024-06-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.1,12737,14589,1977,0,0,314,197,0,197
2024-06-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,14991,5773,1162,0,0,209,132,0,132
2024-06-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.0,12482,15363,1985,0,0,179,179,1,186
2024-06-21,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.9,12286,16037,1924,0,0,128,128,1,170
2024-06-22,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.4,13612,8677,1115,0,1,139,115,0,115
2024-06-23,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,4.2,6942,12938,1932,0,1,314,192,0,192
2024-06-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,14374,10674,1065,0,0,191,130,0,130
2024-06-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,15666,12816,1849,0,0,259,162,0,162
2024-06-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,12220,14117,1887,0,0,325,167,0,167
2024-06-27,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.2,15473,6828,687,0,0,115,115,1,128
2024-06-28,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.0,10671,16695,1723,0,0,167,167,1,182
2024-06-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,9434,8862,934,0,1,274,138,0,138
2024-06-30,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.4,9295,8408,926,0,1,232,126,0,126
2024-07-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,8107,4786,551,0,0,63,63,1,114
2024-07-02,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.5,14477,8494,1151,0,0,293,172,0,172
2024-07-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,10284,5804,615,0,0,119,119,1,143
2024-07-04,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.5,14032,8658,928,0,0,212,121,0,121
2024-07-05,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.2,9034,11140,1297,0,0,278,142,0,142
2024-07-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,7602,7005,857,0,1,221,112,0,112
2024-07-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,7851,5893,829,0,1,203,158,0,158
2024-07-08,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,9222,11265,1448,0,0,72,72,1,138
2024-07-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,11051,12063,1419,0,0,194,144,0,144
2024-07-10,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.4,11943,11108,1007,0,0,76,76,1,147
2024-07-11,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.5,14782,12191,1562,0,0,224,135,0,135
2024-07-12,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.4,7366,6400,754,0,0,105,105,1,125
2024-07-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.2,12153,4913,532,0,1,165,96,0,96
2024-07-14,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.4,15715,13787,1684,0,1,200,169,0,169
2024-07-15,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,16581,7692,921,0,0,147,107,0,107
2024-07-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,13434,3807,521,0,0,138,109,0,109
2024-07-17,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.2,16316,6024,723,0,0,248,145,0,145
2024-07-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,14312,11925,1226,0,0,102,102,1,129
2024-07-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,12201,12622,1862,0,0,277,143,0,143
2024-07-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.1,7286,12105,1872,0,1,240,133,0,133
2024-07-21,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.8,14723,13336,1539,0,1,77,77,1,138
2024-07-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,13174,4480,514,0,0,46,46,1,93
2024-07-23,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.4,9706,11065,1892,0,0,169,162,0,162
2024-07-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,10627,11321,1436,0,0,229,169,0,169
2024-07-25,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.3,8939,9371,1579,0,0,190,108,0,108
2024-07-26,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.8,11805,8215,822,0,0,151,117,0,117
2024-07-27,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.9,7860,10712,1349,0,1,270,138,0,138
2024-07-28,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.4,7216,9911,1472,0,1,127,127,1,150
2024-07-29,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,16368,8299,732,0,0,191,147,0,147
2024-07-30,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.3,12707,8692,1198,0,0,238,124,0,124
2024-07-31,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,3.9,12333,14462,1691,0,0,207,165,0,165
2024-08-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,3.9,11273,8491,1184,0,0,102,102,1,155
2024-08-02,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,3.9,11495,10750,1126,0,0,246,178,0,178
2024-08-03,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.2,10036,6614,812,0,1,168,108,0,108
2024-08-04,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.3,9130,5694,846,0,1,161,106,0,106
2024-08-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,8905,10627,1700,0,0,131,131,1,149
2024-08-06,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,13913,6581,1049,0,0,204,126,0,126
2024-08-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,8130,8616,1748,0,0,159,145,0,145
2024-08-08,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.2,11003,9285,928,0,0,155,135,0,135
2024-08-09,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.4,13950,8907,1027,0,0,224,126,0,126
2024-08-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.1,15297,5792,544,0,1,133,128,0,128
2024-08-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,7765,12317,1533,0,1,192,136,0,136
2024-08-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,7958,9574,1120,0,0,83,83,1,136
2024-08-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.3,10102,9888,1287,0,0,241,144,0,144
2024-08-14,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.0,6839,4758,690,0,0,176,120,0,120
2024-08-15,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,3.9,16155,6140,875,0,0,104,104,1,107
2024-08-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.5,16609,9812,1674,0,0,264,136,0,136
2024-08-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,11370,14055,1653,0,1,138,138,1,139
2024-08-18,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.1,9718,10402,1351,0,1,124,124,1,132
2024-08-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,11027,9311,883,0,0,91,91,1,115
